"","customer_id","customer_age","age_group","customer_gender","monetary_value","total_gross_profit","total_returns","frequency","recency_days","AOV","M_Score","F_Score","R_Score","RFM_Score","customer_tier"
"3268","C13305",35,"Middle-Aged","Male",1541.79,289.84,0,4,322,385.4475,3,2,1,6,"Silver"
"3269","C13306",68,"Seniors","Male",107.78,11.71,0,5,200,21.556,1,3,1,5,"Silver"
"3270","C13307",64,"Seniors","Male",493.47,48.55,0,6,21,82.245,2,3,3,8,"Gold"
"3271","C13308",34,"Middle-Aged","Male",233.14,24.55,0,3,374,77.7133333333333,1,2,1,4,"Bronze"
"3272","C13309",61,"Seniors","Female",1407.72,224.35,0,7,7,201.102857142857,3,3,3,9,"Gold"
"3273","C13310",54,"Older Adults","Male",400.42,90.67,1,6,63,66.7366666666667,2,3,3,8,"Gold"
"3274","C13311",40,"Middle-Aged","Female",1122.59,277.13,0,4,138,280.6475,3,2,2,7,"Silver"
"3275","C13312",43,"Older Adults","Male",300.04,63.84,0,4,188,75.01,2,2,1,5,"Silver"
"3276","C13313",32,"Middle-Aged","Male",112.56,36.08,0,2,231,56.28,1,1,1,3,"Bronze"
"3277","C13314",18,"Young Adults","Male",570.76,57.64,1,3,241,190.253333333333,2,2,1,5,"Silver"
"3278","C13315",36,"Middle-Aged","Male",154.19,10.59,0,1,723,154.19,1,1,1,3,"Bronze"
"3279","C13316",36,"Middle-Aged","Female",336.02,85.31,0,1,668,336.02,2,1,1,4,"Bronze"
"3280","C13317",39,"Middle-Aged","Male",1657.72,236.99,0,5,119,331.544,3,3,2,8,"Gold"
"3281","C13318",56,"Seniors","Female",217.14,22.04,0,4,344,54.285,1,2,1,4,"Bronze"
"3282","C13319",62,"Seniors","Male",855.78,95.81,1,3,213,285.26,3,2,1,6,"Silver"
"3283","C13320",55,"Older Adults","Female",605.77,61.23,0,4,30,151.4425,2,2,3,7,"Silver"
"3284","C13321",32,"Middle-Aged","Male",254.07,25.89,0,2,345,127.035,1,1,1,3,"Bronze"
"3285","C13322",21,"Young Adults","Female",611.13,141.6,0,6,45,101.855,2,3,3,8,"Gold"
"3286","C13323",27,"Middle-Aged","Female",490.51,124.87,0,4,213,122.6275,2,2,1,5,"Silver"
"3287","C13324",60,"Seniors","Male",546.35,102.18,2,8,46,68.29375,2,3,3,8,"Gold"
"3288","C13325",29,"Middle-Aged","Male",1207.22,317.16,1,5,177,241.444,3,3,2,8,"Gold"
"3289","C13326",64,"Seniors","Male",362.34,81.42,0,5,6,72.468,2,3,3,8,"Gold"
"3290","C13327",58,"Seniors","Male",867.3,224.14,1,3,38,289.1,3,2,3,8,"Gold"
"3291","C13328",55,"Older Adults","Male",134.08,12.78,0,3,355,44.6933333333333,1,2,1,4,"Bronze"
"3292","C13329",19,"Young Adults","Male",516.11,89.92,0,3,300,172.036666666667,2,2,1,5,"Silver"
"3293","C13330",49,"Older Adults","Male",2797.23,309.92,1,6,1,466.205,3,3,3,9,"Gold"
"3294","C13331",43,"Older Adults","Female",405.26,108.51,1,7,193,57.8942857142857,2,3,1,6,"Silver"
"3295","C13332",50,"Older Adults","Female",2648.76,391.98,0,2,547,1324.38,3,1,1,5,"Silver"
"3296","C13333",46,"Older Adults","Male",667.59,171.21,1,6,26,111.265,2,3,3,8,"Gold"
"3297","C13334",55,"Older Adults","Male",196.44,14.68,0,2,197,98.22,1,1,1,3,"Bronze"
"3298","C13335",33,"Middle-Aged","Male",84.34,24.1,0,2,482,42.17,1,1,1,3,"Bronze"
"3299","C13336",65,"Seniors","Other",1415.66,275.56,2,10,21,141.566,3,3,3,9,"Gold"
"3300","C13337",66,"Seniors","Female",580.69,74.69,0,5,145,116.138,2,3,2,7,"Silver"
"3301","C13338",59,"Seniors","Male",272.2,40.8,1,7,26,38.8857142857143,1,3,3,7,"Silver"
"3302","C13339",60,"Seniors","Male",239.3,68.84,0,6,320,39.8833333333333,1,3,1,5,"Silver"
"3303","C13340",60,"Seniors","Male",169.23,16.98,0,6,121,28.205,1,3,2,6,"Silver"
"3304","C13341",50,"Older Adults","Male",141.2,37.16,0,2,284,70.6,1,1,1,3,"Bronze"
"3305","C13342",50,"Older Adults","Female",2468.57,289.65,0,9,17,274.285555555556,3,3,3,9,"Gold"
"3306","C13343",23,"Young Adults","Male",508.72,98.28,0,5,100,101.744,2,3,2,7,"Silver"
"3307","C13344",19,"Young Adults","Female",707.66,64.24,0,3,41,235.886666666667,2,2,3,7,"Silver"
"3308","C13345",54,"Older Adults","Male",428.78,101.88,0,4,14,107.195,2,2,3,7,"Silver"
"3309","C13346",50,"Older Adults","Male",4426.12,657.14,0,7,106,632.302857142857,3,3,2,8,"Gold"
"3310","C13347",44,"Older Adults","Female",310.1,71.31,1,4,105,77.525,2,2,2,6,"Silver"
"3311","C13348",33,"Middle-Aged","Female",933.58,166.44,0,11,66,84.8709090909091,3,3,3,9,"Gold"
"3312","C13349",19,"Young Adults","Male",1446.49,381.69,0,3,193,482.163333333333,3,2,1,6,"Silver"
"3313","C13350",39,"Middle-Aged","Female",1209.3,322.16,1,2,183,604.65,3,1,1,5,"Silver"
"3314","C13351",26,"Middle-Aged","Male",1689.87,368.3,0,3,214,563.29,3,2,1,6,"Silver"
"3315","C13352",18,"Young Adults","Male",32.92,-5.37,0,2,461,16.46,1,1,1,3,"Bronze"
"3316","C13353",55,"Older Adults","Female",841.79,220.51,0,3,148,280.596666666667,3,2,2,7,"Silver"
"3317","C13354",47,"Older Adults","Female",996.46,182.03,0,5,43,199.292,3,3,3,9,"Gold"
"3318","C13355",69,"Seniors","Female",864.96,92.49,1,2,597,432.48,3,1,1,5,"Silver"
"3319","C13356",36,"Middle-Aged","Female",131.27,16.46,0,5,53,26.254,1,3,3,7,"Silver"
"3320","C13357",30,"Middle-Aged","Male",727.83,86.28,0,5,20,145.566,2,3,3,8,"Gold"
"3321","C13358",39,"Middle-Aged","Male",487.1,113.96,1,6,91,81.1833333333333,2,3,2,7,"Silver"
"3322","C13359",29,"Middle-Aged","Male",265.14,77.54,0,6,68,44.19,1,3,2,6,"Silver"
"3323","C13360",60,"Seniors","Female",1345.67,236.33,0,5,36,269.134,3,3,3,9,"Gold"
"3324","C13361",67,"Seniors","Female",319.03,80.14,0,5,86,63.806,2,3,2,7,"Silver"
"3325","C13362",41,"Older Adults","Female",1269.11,129.01,0,4,299,317.2775,3,2,1,6,"Silver"
"3326","C13363",44,"Older Adults","Female",2216.81,239.64,0,4,92,554.2025,3,2,2,7,"Silver"
"3327","C13364",35,"Middle-Aged","Female",3890.8,439.01,0,10,34,389.08,3,3,3,9,"Gold"
"3328","C13365",60,"Seniors","Female",215.85,61.79,1,2,198,107.925,1,1,1,3,"Bronze"
"3329","C13366",60,"Seniors","Male",14.1,-1.32,0,2,491,7.05,1,1,1,3,"Bronze"
"3330","C13367",39,"Middle-Aged","Male",622.92,171.24,1,6,55,103.82,2,3,3,8,"Gold"
"3331","C13368",30,"Middle-Aged","Male",1018.86,264.7,1,9,23,113.206666666667,3,3,3,9,"Gold"
"3332","C13369",44,"Older Adults","Male",1642.22,215.39,0,6,16,273.703333333333,3,3,3,9,"Gold"
"3333","C13370",45,"Older Adults","Female",1151.84,276.34,0,6,7,191.973333333333,3,3,3,9,"Gold"
"3334","C13371",50,"Older Adults","Female",531.33,124.44,0,5,59,106.266,2,3,3,8,"Gold"
"3335","C13372",51,"Older Adults","Female",524.51,125.25,0,4,129,131.1275,2,2,2,6,"Silver"
"3336","C13373",43,"Older Adults","Male",1586.59,237.89,2,8,102,198.32375,3,3,2,8,"Gold"
"3337","C13374",61,"Seniors","Female",1388.78,328.78,1,6,141,231.463333333333,3,3,2,8,"Gold"
"3338","C13375",53,"Older Adults","Female",22.69,-3.29,0,2,603,11.345,1,1,1,3,"Bronze"
"3339","C13376",34,"Middle-Aged","Male",1076.7,142.24,0,4,295,269.175,3,2,1,6,"Silver"
"3340","C13377",37,"Middle-Aged","Male",83.12,-1.06,1,5,46,16.624,1,3,3,7,"Silver"
"3341","C13378",48,"Older Adults","Female",50.29,0.71,0,1,698,50.29,1,1,1,3,"Bronze"
"3342","C13379",31,"Middle-Aged","Male",248.55,74.77,0,4,96,62.1375,1,2,2,5,"Silver"
"3343","C13380",32,"Middle-Aged","Female",171.09,37.39,0,5,4,34.218,1,3,3,7,"Silver"
"3344","C13381",65,"Seniors","Female",612.11,118.79,0,4,62,153.0275,2,2,3,7,"Silver"
"3345","C13382",61,"Seniors","Female",258.82,56.27,1,2,275,129.41,1,1,1,3,"Bronze"
"3346","C13383",42,"Older Adults","Female",29.67,4.15,1,3,83,9.89,1,2,2,5,"Silver"
"3347","C13384",64,"Seniors","Female",188.95,30.02,1,5,45,37.79,1,3,3,7,"Silver"
"3348","C13385",26,"Middle-Aged","Male",760.71,157.3,0,7,22,108.672857142857,2,3,3,8,"Gold"
"3349","C13386",24,"Young Adults","Male",65.85,14.44,0,2,471,32.925,1,1,1,3,"Bronze"
"3350","C13387",34,"Middle-Aged","Female",172.49,34.89,0,3,379,57.4966666666667,1,2,1,4,"Bronze"
"3351","C13388",39,"Middle-Aged","Male",253.07,51.76,0,6,304,42.1783333333333,1,3,1,5,"Silver"
"3352","C13389",23,"Young Adults","Female",378.56,83.64,0,6,178,63.0933333333333,2,3,2,7,"Silver"
"3353","C13390",39,"Middle-Aged","Male",1279.71,216.74,0,7,38,182.815714285714,3,3,3,9,"Gold"
"3354","C13391",37,"Middle-Aged","Male",408.35,45.54,0,5,201,81.67,2,3,1,6,"Silver"
"3355","C13392",31,"Middle-Aged","Female",437.85,109.87,0,6,32,72.975,2,3,3,8,"Gold"
"3356","C13393",20,"Young Adults","Male",55.51,19.83,0,1,24,55.51,1,1,3,5,"Silver"
"3357","C13394",67,"Seniors","Female",96.28,7.2,0,3,477,32.0933333333333,1,2,1,4,"Bronze"
"3358","C13395",32,"Middle-Aged","Male",1883.75,217.43,1,6,121,313.958333333333,3,3,2,8,"Gold"
"3359","C13396",68,"Seniors","Female",104.05,28.72,0,2,139,52.025,1,1,2,4,"Bronze"
"3360","C13397",51,"Older Adults","Female",278.16,61.09,1,5,19,55.632,1,3,3,7,"Silver"
"3361","C13398",62,"Seniors","Male",823.66,129.9,0,6,7,137.276666666667,3,3,3,9,"Gold"
"3362","C13399",48,"Older Adults","Female",349.29,77.78,0,3,77,116.43,2,2,2,6,"Silver"
"3363","C13400",34,"Middle-Aged","Male",71.5,19.73,0,2,105,35.75,1,1,2,4,"Bronze"
"3364","C13401",33,"Middle-Aged","Male",280.01,44.11,0,6,209,46.6683333333333,1,3,1,5,"Silver"
"3365","C13402",57,"Seniors","Male",433,107.58,0,3,87,144.333333333333,2,2,2,6,"Silver"
"3366","C13403",25,"Young Adults","Other",730.55,150.71,0,6,85,121.758333333333,2,3,2,7,"Silver"
"3367","C13404",57,"Seniors","Other",310.45,76.96,0,2,300,155.225,2,1,1,4,"Bronze"
"3368","C13405",54,"Older Adults","Female",84.46,-3.2,0,3,91,28.1533333333333,1,2,2,5,"Silver"
"3369","C13406",38,"Middle-Aged","Female",172.28,22.48,0,6,25,28.7133333333333,1,3,3,7,"Silver"
"3370","C13407",60,"Seniors","Male",2230.63,316.29,0,6,38,371.771666666667,3,3,3,9,"Gold"
"3371","C13408",50,"Older Adults","Male",1097.01,122.35,0,6,32,182.835,3,3,3,9,"Gold"
"3372","C13409",38,"Middle-Aged","Male",40.61,6.37,1,2,51,20.305,1,1,3,5,"Silver"
"3373","C13410",22,"Young Adults","Female",255.74,78.33,0,2,170,127.87,1,1,2,4,"Bronze"
"3374","C13411",54,"Older Adults","Male",1070.29,227.53,1,7,21,152.898571428571,3,3,3,9,"Gold"
"3375","C13412",21,"Young Adults","Female",354.9,43.27,0,5,33,70.98,2,3,3,8,"Gold"
"3376","C13413",57,"Seniors","Male",205.91,55.09,0,3,135,68.6366666666667,1,2,2,5,"Silver"
"3377","C13414",19,"Young Adults","Female",4947.89,571.06,1,9,1,549.765555555556,3,3,3,9,"Gold"
"3378","C13415",44,"Older Adults","Female",279.36,62.04,0,4,104,69.84,1,2,2,5,"Silver"
"3379","C13416",66,"Seniors","Other",426.15,38.28,0,6,201,71.025,2,3,1,6,"Silver"
"3380","C13417",59,"Seniors","Male",79.67,11.83,0,3,123,26.5566666666667,1,2,2,5,"Silver"
"3381","C13418",26,"Middle-Aged","Female",368.78,111.35,0,2,109,184.39,2,1,2,5,"Silver"
"3382","C13419",66,"Seniors","Male",230.68,51.61,0,5,197,46.136,1,3,1,5,"Silver"
"3383","C13420",66,"Seniors","Female",1069.02,279.17,0,6,20,178.17,3,3,3,9,"Gold"
"3384","C13421",47,"Older Adults","Male",101.37,20.42,1,2,1,50.685,1,1,3,5,"Silver"
"3385","C13422",50,"Older Adults","Male",272.39,46.34,0,3,339,90.7966666666667,1,2,1,4,"Bronze"
"3386","C13423",45,"Older Adults","Male",130.58,9.98,0,4,30,32.645,1,2,3,6,"Silver"
"3387","C13424",55,"Older Adults","Male",290.92,56.63,0,5,293,58.184,1,3,1,5,"Silver"
"3388","C13425",67,"Seniors","Female",507.16,75.13,0,2,89,253.58,2,1,2,5,"Silver"
"3389","C13426",36,"Middle-Aged","Female",1460.77,342.36,0,7,9,208.681428571429,3,3,3,9,"Gold"
"3390","C13427",24,"Young Adults","Female",1632.47,381.2,0,5,139,326.494,3,3,2,8,"Gold"
"3391","C13428",40,"Middle-Aged","Male",157.47,23.11,0,4,47,39.3675,1,2,3,6,"Silver"
"3392","C13429",57,"Seniors","Male",185.29,7.24,0,2,285,92.645,1,1,1,3,"Bronze"
"3393","C13430",68,"Seniors","Male",1192.53,211.92,0,7,257,170.361428571429,3,3,1,7,"Silver"
"3394","C13431",31,"Middle-Aged","Male",178.84,41.91,0,2,424,89.42,1,1,1,3,"Bronze"
"3395","C13432",27,"Middle-Aged","Male",2063.62,245.11,1,5,288,412.724,3,3,1,7,"Silver"
"3396","C13433",61,"Seniors","Male",60.81,19.73,0,2,323,30.405,1,1,1,3,"Bronze"
"3397","C13434",21,"Young Adults","Female",90.57,3.49,0,1,220,90.57,1,1,1,3,"Bronze"
"3398","C13435",60,"Seniors","Female",780.98,148.07,0,5,29,156.196,3,3,3,9,"Gold"
"3399","C13436",52,"Older Adults","Male",1108.23,161.87,1,6,24,184.705,3,3,3,9,"Gold"
"3400","C13437",45,"Older Adults","Female",222.61,49.22,0,4,129,55.6525,1,2,2,5,"Silver"
"3401","C13438",39,"Middle-Aged","Female",359.67,63.35,1,7,55,51.3814285714286,2,3,3,8,"Gold"
"3402","C13439",18,"Young Adults","Female",570.99,156.62,0,5,5,114.198,2,3,3,8,"Gold"
"3403","C13440",27,"Middle-Aged","Male",872.57,109.72,0,8,136,109.07125,3,3,2,8,"Gold"
"3404","C13441",27,"Middle-Aged","Female",2.58,-0.16,0,1,403,2.58,1,1,1,3,"Bronze"
"3405","C13442",64,"Seniors","Male",483.6,128,0,4,257,120.9,2,2,1,5,"Silver"
"3406","C13443",23,"Young Adults","Male",5.76,-1.26,0,1,425,5.76,1,1,1,3,"Bronze"
"3407","C13444",36,"Middle-Aged","Male",414.67,51.35,0,5,209,82.934,2,3,1,6,"Silver"
"3408","C13445",41,"Older Adults","Female",239.53,53.74,0,5,16,47.906,1,3,3,7,"Silver"
"3409","C13446",57,"Seniors","Female",568.71,103.47,0,8,53,71.08875,2,3,3,8,"Gold"
"3410","C13447",63,"Seniors","Female",542.58,70.93,0,3,306,180.86,2,2,1,5,"Silver"
"3411","C13448",31,"Middle-Aged","Female",353.66,20.95,1,4,90,88.415,2,2,2,6,"Silver"
"3412","C13449",68,"Seniors","Male",29.4,-0.85,0,3,14,9.8,1,2,3,6,"Silver"
"3413","C13450",39,"Middle-Aged","Female",236.06,22.52,0,3,45,78.6866666666667,1,2,3,6,"Silver"
"3414","C13451",59,"Seniors","Female",213.08,53.04,0,4,129,53.27,1,2,2,5,"Silver"
"3415","C13452",33,"Middle-Aged","Female",1041.85,135.3,0,3,453,347.283333333333,3,2,1,6,"Silver"
"3416","C13453",19,"Young Adults","Male",429.41,112.27,0,5,299,85.882,2,3,1,6,"Silver"
"3417","C13454",58,"Seniors","Male",5018.35,665.74,0,7,90,716.907142857143,3,3,2,8,"Gold"
"3418","C13455",52,"Older Adults","Male",1.84,-1.29,0,1,22,1.84,1,1,3,5,"Silver"
"3419","C13456",22,"Young Adults","Female",214.13,37.94,0,4,64,53.5325,1,2,3,6,"Silver"
"3420","C13457",44,"Older Adults","Male",363.39,63.8,1,5,199,72.678,2,3,1,6,"Silver"
"3421","C13458",54,"Older Adults","Female",604.35,168.03,0,3,404,201.45,2,2,1,5,"Silver"
"3422","C13459",62,"Seniors","Female",186.74,47.68,0,3,225,62.2466666666667,1,2,1,4,"Bronze"
"3423","C13460",31,"Middle-Aged","Male",1125.51,257.17,0,8,17,140.68875,3,3,3,9,"Gold"
"3424","C13461",53,"Older Adults","Female",439.05,126.46,0,4,52,109.7625,2,2,3,7,"Silver"
"3425","C13462",60,"Seniors","Female",1523.74,176.55,1,7,99,217.677142857143,3,3,2,8,"Gold"
"3426","C13463",66,"Seniors","Female",736.22,172.94,0,2,339,368.11,2,1,1,4,"Bronze"
"3427","C13464",35,"Middle-Aged","Female",306.36,72.39,1,6,134,51.06,2,3,2,7,"Silver"
"3428","C13465",64,"Seniors","Female",583.15,138,0,5,45,116.63,2,3,3,8,"Gold"
"3429","C13466",27,"Middle-Aged","Female",148.05,28.85,0,4,46,37.0125,1,2,3,6,"Silver"
"3430","C13467",49,"Older Adults","Male",592.47,100.34,0,5,130,118.494,2,3,2,7,"Silver"
"3431","C13468",57,"Seniors","Male",643.7,169.88,0,2,201,321.85,2,1,1,4,"Bronze"
"3432","C13469",39,"Middle-Aged","Female",16.32,5.21,0,1,714,16.32,1,1,1,3,"Bronze"
"3433","C13470",19,"Young Adults","Male",100.4,20.46,0,2,263,50.2,1,1,1,3,"Bronze"
"3434","C13471",29,"Middle-Aged","Male",726.7,129.46,0,7,216,103.814285714286,2,3,1,6,"Silver"
"3435","C13472",58,"Seniors","Male",1037.95,139.54,0,6,99,172.991666666667,3,3,2,8,"Gold"
"3436","C13473",31,"Middle-Aged","Female",72.75,20.18,0,2,189,36.375,1,1,1,3,"Bronze"
"3437","C13474",39,"Middle-Aged","Female",210.28,19.98,0,3,256,70.0933333333333,1,2,1,4,"Bronze"
"3438","C13475",21,"Young Adults","Female",274.93,66.94,0,4,123,68.7325,1,2,2,5,"Silver"
"3439","C13476",59,"Seniors","Male",606.75,130.43,0,6,120,101.125,2,3,2,7,"Silver"
"3440","C13477",52,"Older Adults","Male",467.4,125.21,0,5,59,93.48,2,3,3,8,"Gold"
"3441","C13478",19,"Young Adults","Female",1025.57,146.02,0,4,146,256.3925,3,2,2,7,"Silver"
"3442","C13479",24,"Young Adults","Male",513.01,53.13,0,3,27,171.003333333333,2,2,3,7,"Silver"
"3443","C13480",25,"Young Adults","Female",1914.64,541.01,0,6,86,319.106666666667,3,3,2,8,"Gold"
"3444","C13481",68,"Seniors","Female",1929.99,216.09,0,3,152,643.33,3,2,2,7,"Silver"
"3445","C13483",54,"Older Adults","Other",854.95,208.25,1,7,4,122.135714285714,3,3,3,9,"Gold"
"3446","C13484",58,"Seniors","Female",179.06,15.95,0,4,123,44.765,1,2,2,5,"Silver"
"3447","C13485",45,"Older Adults","Female",256.76,20.61,0,2,480,128.38,1,1,1,3,"Bronze"
"3448","C13486",21,"Young Adults","Female",401.82,77.88,0,5,129,80.364,2,3,2,7,"Silver"
"3449","C13487",50,"Older Adults","Male",354.85,40.49,0,2,3,177.425,2,1,3,6,"Silver"
"3450","C13488",35,"Middle-Aged","Male",225.2,63.69,0,2,354,112.6,1,1,1,3,"Bronze"
"3451","C13489",55,"Older Adults","Female",328.04,84.78,0,3,98,109.346666666667,2,2,2,6,"Silver"
"3452","C13490",24,"Young Adults","Female",2192.42,233.38,1,8,14,274.0525,3,3,3,9,"Gold"
"3453","C13491",26,"Middle-Aged","Female",2103.02,295.92,1,11,12,191.183636363636,3,3,3,9,"Gold"
"3454","C13492",21,"Young Adults","Other",127.82,13.92,0,2,130,63.91,1,1,2,4,"Bronze"
"3455","C13493",37,"Middle-Aged","Male",475.63,43.1,1,3,7,158.543333333333,2,2,3,7,"Silver"
"3456","C13494",54,"Older Adults","Female",46.41,4.46,0,3,125,15.47,1,2,2,5,"Silver"
"3457","C13495",45,"Older Adults","Female",752.51,121.17,1,7,65,107.501428571429,2,3,3,8,"Gold"
"3458","C13496",19,"Young Adults","Male",1206.44,129.65,1,7,110,172.348571428571,3,3,2,8,"Gold"
"3459","C13497",64,"Seniors","Male",131.77,38.36,0,3,138,43.9233333333333,1,2,2,5,"Silver"
"3460","C13498",35,"Middle-Aged","Female",794.09,149.96,0,4,284,198.5225,3,2,1,6,"Silver"
"3461","C13499",45,"Older Adults","Male",205.2,48.88,0,3,325,68.4,1,2,1,4,"Bronze"
"3462","C13500",59,"Seniors","Female",2474.17,288.07,0,6,141,412.361666666667,3,3,2,8,"Gold"
"3463","C13501",50,"Older Adults","Female",227.3,30.71,0,3,188,75.7666666666667,1,2,1,4,"Bronze"
"3464","C13502",37,"Middle-Aged","Male",195.3,43.58,0,3,18,65.1,1,2,3,6,"Silver"
"3465","C13503",37,"Middle-Aged","Female",306.35,68.39,0,4,335,76.5875,2,2,1,5,"Silver"
"3466","C13504",44,"Older Adults","Other",4756.17,656.22,0,8,4,594.52125,3,3,3,9,"Gold"
"3467","C13505",38,"Middle-Aged","Male",622.98,102.05,1,4,106,155.745,2,2,2,6,"Silver"
"3468","C13506",26,"Middle-Aged","Female",1838.2,458.1,0,7,179,262.6,3,3,2,8,"Gold"
"3469","C13507",29,"Middle-Aged","Male",356.18,49.18,1,2,120,178.09,2,1,2,5,"Silver"
"3470","C13508",54,"Older Adults","Male",65.3,12.41,0,3,40,21.7666666666667,1,2,3,6,"Silver"
"3471","C13509",42,"Older Adults","Female",247.49,57.31,0,3,241,82.4966666666667,1,2,1,4,"Bronze"
"3472","C13510",18,"Young Adults","Male",267.41,64.89,1,5,16,53.482,1,3,3,7,"Silver"
"3473","C13511",48,"Older Adults","Female",366.86,72.46,0,6,115,61.1433333333333,2,3,2,7,"Silver"
"3474","C13512",56,"Seniors","Male",1554.99,483.87,1,7,59,222.141428571429,3,3,3,9,"Gold"
"3475","C13513",41,"Older Adults","Female",561.26,122.84,0,6,17,93.5433333333333,2,3,3,8,"Gold"
"3476","C13514",22,"Young Adults","Male",303.04,72.08,0,7,13,43.2914285714286,2,3,3,8,"Gold"
"3477","C13515",22,"Young Adults","Male",2683.89,382.77,0,7,21,383.412857142857,3,3,3,9,"Gold"
"3478","C13516",29,"Middle-Aged","Male",255.36,29.53,0,5,92,51.072,1,3,2,6,"Silver"
"3479","C13517",30,"Middle-Aged","Female",154.13,30.34,1,4,93,38.5325,1,2,2,5,"Silver"
"3480","C13518",45,"Older Adults","Male",614.26,56.57,0,2,450,307.13,2,1,1,4,"Bronze"
"3481","C13519",22,"Young Adults","Male",78.8,12.09,0,3,120,26.2666666666667,1,2,2,5,"Silver"
"3482","C13520",26,"Middle-Aged","Female",381.59,81.43,0,6,84,63.5983333333333,2,3,2,7,"Silver"
"3483","C13521",40,"Middle-Aged","Male",1298.86,135.43,0,4,54,324.715,3,2,3,8,"Gold"
"3484","C13522",23,"Young Adults","Female",206.23,62.15,0,2,56,103.115,1,1,3,5,"Silver"
"3485","C13523",38,"Middle-Aged","Female",1055.01,135.57,1,3,69,351.67,3,2,2,7,"Silver"
"3486","C13524",62,"Seniors","Male",1257,237.42,0,5,108,251.4,3,3,2,8,"Gold"
"3487","C13525",29,"Middle-Aged","Female",63.15,16.03,0,1,67,63.15,1,1,2,4,"Bronze"
"3488","C13526",29,"Middle-Aged","Male",548.36,77.7,0,4,319,137.09,2,2,1,5,"Silver"
"3489","C13527",39,"Middle-Aged","Female",613.96,153.96,1,6,149,102.326666666667,2,3,2,7,"Silver"
"3490","C13528",56,"Seniors","Female",303.53,74.1,0,3,199,101.176666666667,2,2,1,5,"Silver"
"3491","C13529",46,"Older Adults","Male",616.49,78.56,0,5,73,123.298,2,3,2,7,"Silver"
"3492","C13530",29,"Middle-Aged","Female",2594.48,424.87,0,5,64,518.896,3,3,3,9,"Gold"
"3493","C13531",22,"Young Adults","Male",462.85,112.05,0,5,22,92.57,2,3,3,8,"Gold"
"3494","C13532",69,"Seniors","Female",88,17.6,0,1,333,88,1,1,1,3,"Bronze"
"3495","C13533",23,"Young Adults","Female",375.44,91.68,0,5,162,75.088,2,3,2,7,"Silver"
"3496","C13534",18,"Young Adults","Female",1336.34,160.14,0,8,65,167.0425,3,3,3,9,"Gold"
"3497","C13535",56,"Seniors","Female",263.8,43.76,0,6,18,43.9666666666667,1,3,3,7,"Silver"
"3498","C13536",37,"Middle-Aged","Male",2138.99,561.16,0,7,40,305.57,3,3,3,9,"Gold"
"3499","C13537",62,"Seniors","Male",57.44,6.03,0,3,246,19.1466666666667,1,2,1,4,"Bronze"
"3500","C13538",47,"Older Adults","Female",124,13.06,0,5,20,24.8,1,3,3,7,"Silver"
"3501","C13539",20,"Young Adults","Male",2429.05,303.86,2,6,8,404.841666666667,3,3,3,9,"Gold"
"3502","C13540",41,"Older Adults","Male",26.23,1.53,0,3,125,8.74333333333333,1,2,2,5,"Silver"
"3503","C13541",67,"Seniors","Other",250.1,33.35,0,3,319,83.3666666666667,1,2,1,4,"Bronze"
"3504","C13542",32,"Middle-Aged","Female",87.2,8.57,0,2,336,43.6,1,1,1,3,"Bronze"
"3505","C13543",49,"Older Adults","Male",652.2,70.09,1,3,57,217.4,2,2,3,7,"Silver"
"3506","C13544",28,"Middle-Aged","Male",147.79,32.16,0,3,58,49.2633333333333,1,2,3,6,"Silver"
"3507","C13545",50,"Older Adults","Female",339.4,90.21,0,5,154,67.88,2,3,2,7,"Silver"
"3508","C13546",36,"Middle-Aged","Male",330.81,18.79,0,4,44,82.7025,2,2,3,7,"Silver"
"3509","C13547",28,"Middle-Aged","Male",735.62,78.13,0,2,9,367.81,2,1,3,6,"Silver"
"3510","C13548",62,"Seniors","Male",40.24,0.45,1,2,32,20.12,1,1,3,5,"Silver"
"3511","C13549",69,"Seniors","Male",212.64,54.45,0,6,49,35.44,1,3,3,7,"Silver"
"3512","C13550",67,"Seniors","Male",150.15,36.08,0,2,55,75.075,1,1,3,5,"Silver"
"3513","C13551",63,"Seniors","Female",1992.35,228.59,0,5,170,398.47,3,3,2,8,"Gold"
"3514","C13552",62,"Seniors","Male",711.21,173.55,0,4,102,177.8025,2,2,2,6,"Silver"
"3515","C13553",43,"Older Adults","Female",2062,533.52,0,9,30,229.111111111111,3,3,3,9,"Gold"
"3516","C13554",68,"Seniors","Female",1062.5,296.49,0,5,168,212.5,3,3,2,8,"Gold"
"3517","C13555",42,"Older Adults","Other",41.23,5.49,0,2,209,20.615,1,1,1,3,"Bronze"
"3518","C13556",69,"Seniors","Female",941.61,223.37,0,7,140,134.515714285714,3,3,2,8,"Gold"
"3519","C13557",69,"Seniors","Female",262.82,46.08,0,5,73,52.564,1,3,2,6,"Silver"
"3520","C13558",23,"Young Adults","Male",1801.14,453.23,0,8,36,225.1425,3,3,3,9,"Gold"
"3521","C13559",26,"Middle-Aged","Male",36.24,-2.89,0,2,259,18.12,1,1,1,3,"Bronze"
"3522","C13560",22,"Young Adults","Male",494.67,109.9,3,6,378,82.445,2,3,1,6,"Silver"
"3523","C13561",58,"Seniors","Female",925.4,201.49,0,4,69,231.35,3,2,2,7,"Silver"
