"total_amount","price","quantity","discount","categoryElectronics","categoryFashion","categoryGrocery","categoryHome","categorySports","categoryToys",".fitted",".resid"
16.51,10.32,2,0.2,0,1,0,0,0,0,44.6632579303275,-28.1532579303275
110.85,138.56,1,0.2,0,0,0,1,0,0,112.973236808474,-2.12323680847386
13.16,13.85,1,0.05,0,0,0,0,0,1,-37.7722451652794,50.9322451652794
9.96,10.48,1,0.05,0,0,0,1,0,0,-50.061396836664,60.021396836664
15.26,15.26,1,0,0,0,0,0,0,0,-26.5851169555914,41.8451169555914
4.79,4.79,1,0,0,0,1,0,0,0,-42.1422200568754,46.9322200568754
211.83,211.83,1,0,0,0,0,0,1,0,257.856212101356,-46.0262121013562
450.17,450.17,1,0,1,0,0,0,0,0,600.095207088728,-149.925207088728
460.46,484.69,1,0.05,1,0,0,0,0,0,642.295539665013,-181.835539665013
1029.84,1029.84,1,0,1,0,0,0,0,0,1461.41191718628,-431.571917186277
452.15,452.15,1,0,1,0,0,0,0,0,603.03723804771,-150.88723804771
13.61,13.61,1,0,0,1,0,0,0,0,-29.0368094214097,42.6468094214097
536.45,282.34,2,0.05,0,0,0,0,1,0,468.489933686392,67.9600663136083
10.9,10.9,1,0,0,1,0,0,0,0,-33.0635285622388,43.9635285622388
68.71,38.17,2,0.1,0,0,0,1,0,0,96.9471905748298,-28.2371905748298
54.2,54.2,1,0,0,0,0,1,0,0,23.9930696934949,30.2069303065051
5.4,7.72,1,0.3,0,0,0,0,0,0,-92.3408819297483,97.7408819297483
1.24,1.24,1,0,0,0,1,0,0,0,-47.4170735439393,48.6570735439393
9.09,9.09,1,0,0,0,1,0,0,0,-35.7529609035305,44.8429609035305
63.06,31.53,2,0,0,0,0,0,0,0,112.546832401075,-49.4868324010752
73.8,82,1,0.1,0,0,0,1,0,0,47.1162819428215,26.6837180571785
36.31,36.31,1,0,0,0,0,0,1,0,-2.94443129285405,39.2544312928541
441.8,220.9,2,0,0,0,0,0,1,0,386.289867061724,55.5101329382758
15.04,15.04,1,0,0,0,0,0,0,0,-26.9120092843671,41.9520092843671
379.04,189.52,2,0,0,0,0,0,1,0,339.663133984523,39.3768660154768
71.78,35.89,2,0,0,0,0,1,0,0,111.743488463495,-39.9634884634945
6.34,6.34,1,0,0,0,1,0,0,0,-39.8391150132278,46.1791150132278
463.06,578.82,1,0.2,1,0,0,0,0,0,754.88474348316,-291.82474348316
14.07,14.07,1,0,0,0,0,1,0,0,-35.6350628236522,49.7050628236522
1201.76,343.36,5,0.3,0,0,0,1,0,0,858.92328937804,342.83671062196
11.93,11.93,1,0,0,0,0,0,0,1,-31.5330781138794,43.4630781138794
192.61,192.61,1,0,0,1,0,0,0,0,236.934676264345,-44.3246762643446
338.24,169.12,2,0,0,0,0,1,0,0,309.706511021668,28.533488978332
303.39,303.39,1,0,0,0,0,0,1,0,393.902855840952,-90.5128558409521
8.89,4.68,2,0.05,0,0,0,0,0,0,63.5590639911325,-54.6690639911325
32.64,34.36,1,0.05,0,0,0,0,0,0,-7.29696487804577,39.9369648780458
284.28,284.28,1,0,0,0,0,1,0,0,365.8630106241,-81.5830106241002
441.41,441.41,1,0,0,0,0,0,1,0,598.983215921108,-157.573215921108
34.02,13.34,3,0.15,0,0,0,0,1,0,165.562452702222,-131.542452702222
11.13,3.71,3,0,0,0,0,0,0,1,186.166587322631,-175.036587322631
139.37,139.37,1,0,0,0,0,0,1,0,150.189765996385,-10.8197659963853
59.76,62.9,1,0.05,1,0,0,0,0,0,15.5686516907429,44.1913483092571
3.28,3.28,1,0,0,0,0,0,0,0,-44.3858901316547,47.6658901316547
260.07,305.97,1,0.15,1,0,0,0,0,0,358.556007647178,-98.4860076471777
109.26,109.26,1,0,0,0,0,1,0,0,105.805304340744,3.45469565925578
135.17,135.17,1,0,0,0,0,1,0,0,144.304305425202,-9.13430542520175
2.28,2.28,1,0,0,0,0,0,0,1,-45.8717643533628,48.1517643533628
39.4,39.4,1,0,0,1,0,0,0,0,9.2838867564428,30.1161132435572
43.22,43.22,1,0,0,0,0,0,1,0,7.32295957914909,35.8970404208509
148.74,74.37,2,0,0,1,0,0,0,0,176.201684059051,-27.4616840590513
6.31,6.64,1,0.05,0,0,1,0,0,0,-48.485398303795,54.795398303795
23.46,13.8,2,0.15,0,0,0,0,0,0,58.9261457789513,-35.4661457789513
114.43,114.43,1,0,0,0,0,0,1,0,113.132062906985,1.29793709301532
331.4,116.28,3,0.05,0,0,0,0,1,0,336.702436199016,-5.30243619901597
23.85,7.95,3,0,0,1,0,0,0,0,192.466694022673,-168.616694022673
13.95,13.95,1,0,0,0,1,0,0,0,-28.531612186029,42.481612186029
55.63,29.28,2,0.05,0,0,0,0,0,0,100.111569845152,-44.4815698451524
76.95,90.53,1,0.15,0,0,0,1,0,0,50.6987434969122,26.2512565030878
46.11,46.11,1,0,0,0,0,0,0,0,19.2541027841043,26.8558972158957
2.13,1.12,2,0.05,0,0,1,0,0,0,58.2693517618515,-56.1393517618515
1113.86,1172.48,1,0.05,1,0,0,0,0,0,1664.26497061364,-550.404970613644
68.49,72.1,1,0.05,0,0,0,1,0,0,41.4981727049907,26.9918272950093
19.81,19.81,1,0,0,0,0,0,0,1,-19.8243892468194,39.6343892468194
85.89,61.35,2,0.3,1,0,0,0,0,0,82.7620946311727,3.12790536882734
66.48,33.24,2,0,0,0,0,0,0,0,115.087677320196,-48.6076773201961
453.24,113.31,4,0,0,0,0,1,0,0,456.693422247088,-3.45342224708833
155.52,163.71,1,0.05,0,1,0,0,0,0,184.9008656999,-29.3808656999002
16.45,16.45,1,0,0,0,0,0,0,0,-24.8169266317587,41.2669266317587
135.85,27.17,5,0,0,0,0,0,0,1,450.938748102854,-315.088748102854
20.16,20.16,1,0,0,0,0,1,0,0,-26.5860888134497,46.7460888134497
71.68,71.68,1,0,1,0,0,0,0,0,37.7066729144199,33.9733270855801
302.64,151.32,2,0,0,1,0,0,0,0,290.539705419492,12.1002945805084
3.39,4.85,1,0.3,0,0,1,0,0,0,-96.6053409460506,99.9953409460506
841.35,841.35,1,0,1,0,0,0,0,0,1181.33948513651,-339.989485136512
319.2,79.8,4,0,1,0,0,0,0,0,394.642298903116,-75.4422989031161
14.37,14.37,1,0,0,0,1,0,0,0,-27.9075450129116,42.2775450129116
11.56,11.56,1,0,0,0,1,0,0,0,-32.0828515759114,43.6428515759114
308.72,343.02,1,0.1,0,0,0,0,1,0,434.603960133086,-125.883960133086
436.4,218.2,2,0,1,0,0,0,0,0,370.37373964857,66.0262603514302
7.07,7.44,1,0.05,0,1,0,0,0,0,-47.2966989264285,54.3666989264285
36.59,36.59,1,0,0,1,0,0,0,0,5.10858019344296,31.481419806557
45.59,45.59,1,0,0,0,0,0,0,0,18.4814481888161,27.1085518111839
34.2,17.1,2,0,0,0,0,1,0,0,83.8239118375988,-49.6239118375988
52.68,61.98,1,0.15,1,0,0,0,0,0,-3.9824437073878,56.6624437073878
89.79,89.79,1,0,0,1,0,0,0,0,84.1570887883152,5.63291121168477
108.48,36.16,3,0,0,0,0,0,0,1,234.383205817059,-125.903205817059
5.75,6.39,1,0.1,0,0,0,0,0,1,-57.9489124163017,63.6989124163017
207.65,115.36,2,0.1,0,0,0,0,1,0,211.286610588489,-3.63661058848939
71.59,71.59,1,0,1,0,0,0,0,0,37.5729442344661,34.0170557655339
76.38,20.1,4,0.05,0,0,1,0,0,0,316.384796028823,-240.004796028823
11.32,11.92,1,0.05,0,0,0,0,0,0,-40.6399824131761,51.9599824131761
178,44.5,4,0,0,0,0,1,0,0,354.450417051352,-176.450417051352
11.14,15.91,1,0.3,0,0,1,0,0,0,-80.1715720539588,91.3115720539588
754.43,838.26,1,0.1,1,0,0,0,0,0,1158.56404267728,-404.134042677275
3.84,4.04,1,0.05,0,0,0,0,0,0,-52.3486712802361,56.1886712802361
4.54,5.05,1,0.1,0,0,0,0,0,1,-59.9399838733905,64.4799838733905
124.09,145.99,1,0.15,1,0,0,0,0,0,120.845849658312,3.24415034168817
255.02,134.22,2,0.05,0,1,0,0,0,0,256.039210671203,-1.01921067120296
54.36,28.61,2,0.05,0,0,1,0,0,0,99.1160341166079,-44.7560341166079
121.87,121.87,1,0,0,1,0,0,0,0,131.823933820712,-9.95393382071188
14.65,14.65,1,0,0,0,0,0,0,0,-27.4915002308333,42.1415002308333
35.91,35.91,1,0,0,0,0,0,1,0,-3.53878098153731,39.4487809815373
38.02,38.02,1,0,0,0,0,1,0,0,-0.0483752137426068,38.0683752137426
291.33,291.33,1,0,0,0,0,1,0,0,376.338423887143,-85.0084238871426
135.46,135.46,1,0,1,0,0,0,0,0,132.475730774964,2.98426922503589
42.21,42.21,1,0,0,1,0,0,0,0,13.4591933194426,28.7508066805574
5.05,6.31,1,0.2,0,0,1,0,0,0,-76.2518734681975,81.3018734681975
14.81,15.59,1,0.05,0,0,0,0,0,1,-35.1868240195073,49.9968240195073
51.72,25.86,2,0,0,1,0,0,0,0,104.12192556399,-52.4019255639902
55.64,55.64,1,0,0,0,0,1,0,0,26.1327285727546,29.5072714272454
75.06,83.4,1,0.1,0,0,0,1,0,0,49.1965058532129,25.8634941467871
23.66,24.91,1,0.05,0,1,0,0,0,0,-21.3384762731876,44.9984762731875
161.51,190.01,1,0.15,0,0,0,0,1,0,198.158299912446,-36.6482999124459
315.83,332.45,1,0.05,1,0,0,0,0,0,416.086048152168,-100.256048152168
6.03,3.55,2,0.15,0,0,1,0,0,0,43.6959350064431,-37.665935006443
18.23,18.23,1,0,0,1,0,0,0,0,-22.1720705171182,40.4020705171182
13.86,3.08,5,0.1,0,0,0,0,0,1,396.959946987746,-383.099946987746
56.9,56.9,1,0,0,0,0,1,0,0,28.0049300921068,28.8950699078932
90.36,23.78,4,0.05,0,0,0,0,0,1,321.852813164708,-231.492813164708
5.97,5.97,1,0,0,0,0,0,0,1,-40.3888884752598,46.3588884752598
20.28,10.14,2,0,0,1,0,0,0,0,80.7639827987385,-60.4839827987385
43.26,48.07,1,0.1,0,0,0,0,1,0,-3.65464155972573,46.9146415597257
99.67,26.23,4,0.05,0,0,0,0,0,0,325.493205007893,-225.823205007893
84.85,94.28,1,0.1,0,0,0,1,0,0,65.3628173853973,19.4871826146027
63.16,63.16,1,0,0,0,0,1,0,0,37.3065027199996,25.8534972800003
110.47,110.47,1,0,0,1,0,0,0,0,114.884967693239,-4.41496769323925
28.86,36.08,1,0.2,0,1,0,0,0,0,-32.0173978879467,60.8773978879467
16.08,17.87,1,0.1,0,0,0,0,0,0,-40.8910763510924,56.9710763510924
60.45,60.45,1,0,1,0,0,0,0,0,21.0203054046376,39.4296945953624
27.42,14.43,2,0.05,0,0,1,0,0,0,78.0463376527867,-50.6263376527867
70.47,70.47,1,0,0,0,0,0,1,0,47.8130321206955,22.6569678793045
61.28,30.64,2,0,0,0,0,1,0,0,103.942648799527,-42.6626487995268
478.69,140.79,4,0.15,1,0,0,0,0,0,457.989631013856,20.7003689861443
8.54,8.54,1,0,0,0,0,0,0,0,-36.57019172547,45.11019172547
73.86,92.32,1,0.2,1,0,0,0,0,0,32.0069346221571,41.8530653778429
66.24,66.24,1,0,0,0,0,0,1,0,41.5277841628701,24.7122158371299
177.05,196.72,1,0.1,1,0,0,0,0,0,205.316294482645,-28.2662944826446
107.8,53.9,2,0,0,0,0,0,1,0,138.148872036467,-30.3488720364673
144.45,48.15,3,0,0,0,0,1,0,0,244.917082191112,-100.467082191112
66.39,66.39,1,0,0,0,0,0,1,0,41.7506652961264,24.6393347038736
307.73,307.73,1,0,1,0,0,0,0,0,388.447282948623,-80.7172829486228
714.56,357.28,2,0,1,0,0,0,0,0,577.029126403736,137.530873596264
17.21,17.21,1,0,0,1,0,0,0,0,-23.6876622232605,40.8976622232605
154.15,181.35,1,0.15,0,0,0,1,0,0,185.645840312444,-31.4958403124441
5.4,6.35,1,0.15,0,1,0,0,0,0,-67.1003929422496,72.5003929422496
2004.48,501.12,4,0,1,0,0,0,0,0,1020.67082599318,983.809174006817
21.35,21.35,1,0,0,1,0,0,0,0,-17.5361429453889,38.8861429453889
157.98,55.43,3,0.05,0,0,0,0,1,0,246.286989808076,-88.3069898080765
23.08,24.3,1,0.05,0,0,0,0,0,0,-22.2448595484295,45.3248595484295
13.41,13.41,1,0,0,0,1,0,0,0,-29.3339842657514,42.7439842657514
69.68,81.98,1,0.15,0,0,0,1,0,0,37.9945189013077,31.6854810986923
283.26,141.63,2,0,0,1,0,0,0,0,276.14158421114,7.11841578886015
202.17,202.17,1,0,0,0,0,0,1,0,243.502667119656,-41.3326671196556
43.57,43.57,1,0,0,0,0,1,0,0,8.19822671673749,35.3717732832625
24.78,24.78,1,0,0,0,0,0,0,0,-12.43959436493,37.21959436493
33.84,17.81,2,0.05,0,0,1,0,0,0,83.0685925221601,-49.2285925221601
42.2,42.2,1,0,0,0,0,1,0,0,6.16257903299737,36.0374209670026
10.58,12.45,1,0.15,0,0,0,1,0,0,-65.3183157340582,75.8983157340582
75.03,75.03,1,0,0,0,0,0,0,1,62.2255852759033,12.8044147240967
967.62,322.54,3,0,0,0,0,0,1,0,652.270898725614,315.349101274386
60.85,60.85,1,0,0,0,0,1,0,0,33.8741332678539,26.9758667321461
131.87,138.81,1,0.05,1,0,0,0,0,0,128.361363860607,3.5086361393933
3.21,3.21,1,0,0,0,1,0,0,0,-44.4899013271743,47.6999013271743
138.55,163,1,0.15,0,0,0,1,0,0,158.3800483441,-19.8300483441
74.21,74.21,1,0,0,1,0,0,0,0,61.0071684141026,13.2028315858974
8.18,8.18,1,0,0,0,1,0,0,0,-37.1051064452849,45.2851064452849
6.35,7.47,1,0.15,0,0,0,0,0,1,-65.4362138139365,71.7862138139365
34.28,34.28,1,0,0,1,0,0,0,0,1.67621074129718,32.6037892587028
38.68,40.72,1,0.05,0,1,0,0,0,0,2.15319517201789,36.5268048279821
261.27,87.09,3,0,0,0,0,0,1,0,302.421813224435,-41.1518132244354
33.8,33.8,1,0,0,1,0,0,0,0,0.962991114877283,32.8370088851227
5.18,5.18,1,0,0,1,0,0,0,0,-41.5627291104093,46.7427291104093
7.99,9.4,1,0.15,0,0,1,0,0,0,-62.5684765660398,70.5584765660398
12.1,13.45,1,0.1,0,0,0,0,0,0,-47.4586404110423,59.5586404110423
35.98,17.99,2,0,0,0,0,0,0,1,92.4280954391472,-56.4480954391472
17.07,17.07,1,0,0,0,0,0,1,0,-31.5326513185184,48.6026513185184
217.83,217.83,1,0,0,0,0,0,1,0,266.771457431605,-48.9414574316048
85.29,28.43,3,0,0,0,1,0,0,0,222.897398083255,-137.607398083255
238.66,119.33,2,0,0,0,0,1,0,0,235.72483352282,2.93516647717956
141.38,141.38,1,0,0,0,0,0,1,0,153.176373182019,-11.7963731820186
26.66,13.33,2,0,0,0,0,0,0,1,85.5039215659874,-58.8439215659874
12.75,12.75,1,0,0,0,1,0,0,0,-30.3146612520787,43.0646612520787
522.75,104.55,5,0,0,0,0,0,1,0,558.27872867441,-35.52872867441
6.75,6.75,1,0,0,0,1,0,0,0,-39.2299065823275,45.9799065823275
1103.3,1103.3,1,0,1,0,0,0,0,0,1570.56423751296,-467.264237512956
349.92,349.92,1,0,1,0,0,0,0,0,451.136316362489,-101.216316362489
1564.43,1564.43,1,0,1,0,0,0,0,0,2255.74541736922,-691.315417369223
421.27,234.04,2,0.1,1,0,0,0,0,0,375.725896206267,45.5441037937327
97.09,60.68,2,0.2,1,0,0,0,0,0,99.9506500167874,-2.86065001678745
601.38,167.05,4,0.1,1,0,0,0,0,0,506.100733632991,95.2792663670093
29.7,14.85,2,0,0,0,1,0,0,0,87.7624503829837,-58.0624503829837
222.44,123.58,2,0.1,0,1,0,0,0,0,231.137463395149,-8.69746339514893
407.19,135.73,3,0,0,0,0,1,0,0,375.049946528309,32.1400534716909
14.55,14.55,1,0,0,0,0,0,0,1,-27.6400876530041,42.1900876530041
77.36,77.36,1,0,1,0,0,0,0,0,46.146438493722,31.213561506278
12.69,12.69,1,0,0,1,0,0,0,0,-30.4038137053812,43.0938137053812
54.29,67.86,1,0.2,1,0,0,0,0,0,-4.33754884082363,58.6275488408236
453.64,453.64,1,0,1,0,0,0,0,0,605.251190638055,-151.611190638055
34.19,24.42,2,0.3,0,0,1,0,0,0,47.4299933422528,-13.2399933422528
5.53,5.53,1,0,0,0,0,0,0,1,-41.0426731328114,46.5726731328114
7.79,9.74,1,0.2,0,0,0,0,0,1,-71.1553248877387,78.9453248877387
28.18,14.83,2,0.05,0,0,0,0,0,1,78.6406873414699,-50.4606873414699
100.07,100.07,1,0,1,0,0,0,0,0,79.8906420687135,20.1793579312865
45.29,12.58,4,0.1,0,0,0,0,0,1,296.118976324498,-250.828976324498
689.88,344.94,2,0,0,0,0,0,1,0,570.5977055224,119.2822944776
31.9,17.72,2,0.1,0,0,1,0,0,0,73.8428182851268,-41.9428182851268
27.96,13.98,2,0,0,1,0,0,0,0,86.4697398100976,-58.5097398100976
47.4,23.7,2,0,0,0,0,1,0,0,93.6306817008724,-46.2306817008724
32.26,33.96,1,0.05,0,1,0,0,0,0,-7.89131456672902,40.151314566729
400.07,222.26,2,0.1,0,1,0,0,0,0,377.763531593307,22.3064684066933
165.01,165.01,1,0,0,0,0,0,1,0,188.287581040982,-23.2775810409816
162.74,162.74,1,0,1,0,0,0,0,0,173.010379543162,-10.2703795431618
13.51,13.51,1,0,0,0,0,1,0,0,-36.4671523878088,49.9771523878088
49.68,62.1,1,0.2,0,0,0,0,1,0,-0.991917343319973,50.67191734332
427.48,106.87,5,0.2,1,0,0,0,0,0,513.453507625912,-85.9735076259119
12.55,14.77,1,0.15,0,1,0,0,0,0,-54.5893319954672,67.1393319954672
6.66,3.33,2,0,0,0,1,0,0,0,70.6451793489061,-63.9851793489061
24.31,27.01,1,0.1,0,0,0,0,0,1,-27.3101859646801,51.6201859646801
11.55,13.59,1,0.15,0,0,0,0,1,0,-63.9796302813015,75.5296302813015
46.82,18.36,3,0.15,0,0,0,0,0,1,180.658507999416,-133.838507999416
503.84,503.84,1,0,1,0,0,0,0,0,679.842076567803,-176.002076567803
210.56,105.28,2,0,1,0,0,0,0,0,202.588822533288,7.97117746671171
1979.16,776.14,3,0.15,1,0,0,0,0,0,1287.08304200664,692.076957993362
18.64,20.71,1,0.1,0,0,0,1,0,0,-43.9529491056695,62.5929491056695
31.12,31.12,1,0,0,0,0,0,0,0,-3.01915179930049,34.1391517993005
222.66,111.33,2,0,1,0,0,0,0,0,211.578361574622,11.0816384253775
408.11,583.02,1,0.3,1,0,0,0,0,0,742.941324100175,-334.831324100175
17.73,18.66,1,0.05,0,0,0,0,0,1,-30.6251901588633,48.3551901588634
127.14,127.14,1,0,0,0,0,1,0,0,132.372735424885,-5.23273542488549
6.59,6.59,1,0,0,0,1,0,0,0,-39.4676464578008,46.0576464578008
21.37,21.37,1,0,0,1,0,0,0,0,-17.5064254609547,38.8764254609547
338.2,71.2,5,0.05,0,0,0,0,1,0,499.632777823364,-161.432777823364
29.88,29.88,1,0,0,0,0,0,0,1,-4.86163583421856,34.7416358342186
10.12,5.62,2,0.1,0,0,0,0,0,1,55.8637402024585,-45.7437402024585
176.6,88.3,2,0,0,1,0,0,0,0,196.899911967445,-20.2999119674455
37.14,37.14,1,0,0,1,0,0,0,0,5.92581101538244,31.2141889846176
31.13,34.59,1,0.1,0,1,0,0,0,0,-16.0472593641325,47.1772593641325
23.3,11.65,2,0,0,0,0,0,1,0,75.370686169299,-52.070686169299
12.5,6.25,2,0,0,0,0,0,0,0,74.9839320762939,-62.4839320762939
16.86,16.86,1,0,0,0,0,0,0,0,-24.2077182008584,41.0677182008584
4029.66,1343.22,3,0,1,0,0,0,0,0,2156.96873232412,1872.69126767588
95.8,47.9,2,0,0,0,0,1,0,0,129.588837866209,-33.7888378662091
5.23,5.51,1,0.05,0,1,0,0,0,0,-50.1644361743252,55.3944361743252
37.79,13.26,3,0.05,0,0,0,0,0,1,191.264640582864,-153.474640582864
4.64,2.32,2,0,0,0,0,0,0,1,69.1444463849809,-64.5044463849809
51.17,63.96,1,0.2,0,0,0,1,0,0,2.1270198690477,49.0429801309523
13.71,13.71,1,0,0,0,0,0,0,0,-28.8882219992389,42.5982219992389
48.23,50.77,1,0.05,1,0,0,0,0,0,-2.45500261857664,50.6850026185766
120.15,40.05,3,0,0,0,0,0,0,0,240.163256539504,-120.013256539504
800.9,843.05,1,0.05,1,0,0,0,0,0,1174.77342575634,-373.873425756337
601.34,668.15,1,0.1,0,0,0,0,1,0,917.706245837048,-316.366245837048
20.42,20.42,1,0,0,0,0,0,0,0,-18.9180059715774,39.3380059715774
20.7,23,1,0.1,0,1,0,0,0,0,-33.2685415937297,53.9685415937297
176.42,176.42,1,0,0,0,0,1,0,0,205.596617070662,-29.1766170706619
966.82,483.41,2,0,1,0,0,0,0,0,764.442441987782,202.377558012219
28.44,28.44,1,0,0,1,0,0,0,0,-7.00129471347826,35.4412947134783
11.98,11.98,1,0,0,0,1,0,0,0,-31.458784402794,43.438784402794
237.08,237.08,1,0,0,0,0,1,0,0,295.729747359477,-58.6497473594768
35.73,37.61,1,0.05,0,0,0,1,0,0,-9.74962920172256,45.4796292017226
3.51,3.51,1,0,0,0,0,0,0,0,-44.0441390606618,47.5541390606618
112.16,112.16,1,0,0,0,0,1,0,0,110.114339583698,2.0456604163022
58.68,58.68,1,0,0,1,0,0,0,0,37.9315417509754,20.7484582490246
311.67,328.07,1,0.05,1,0,0,0,0,0,409.577919061086,-97.9079190610864
23.96,25.22,1,0.05,0,0,0,0,0,0,-20.877855264458,44.837855264458
177.33,59.11,3,0,0,0,0,0,1,0,260.847052501042,-83.5170525010421
14.88,14.88,1,0,0,0,1,0,0,0,-27.1497491598404,42.0297491598404
183.03,64.22,3,0.05,1,0,0,0,0,0,247.443557202348,-64.4135572023485
103.27,103.27,1,0,1,0,0,0,0,0,84.6454395781795,18.6245604218204
26.25,8.75,3,0,0,0,1,0,0,0,193.65539340004,-167.40539340004
73.18,73.18,1,0,0,0,0,0,0,0,59.4767179657433,13.7032820342567
29.24,14.62,2,0,0,0,1,0,0,0,87.4206993119909,-58.1806993119909
67.79,67.79,1,0,0,0,0,1,0,0,44.1861003665083,23.6038996334917
90.63,90.63,1,0,0,0,0,1,0,0,78.1234675903219,12.5065324096781
77.49,96.86,1,0.2,0,1,0,0,0,0,58.2940373074732,19.1959626925268
577.83,304.12,2,0.05,1,0,0,0,0,0,488.948007220652,88.8819927793479
16.46,16.46,1,0,0,0,0,1,0,0,-32.0838234337698,48.5438234337698
202.75,225.28,1,0.1,1,0,0,0,0,0,247.752862254629,-45.0028622546286
74.66,74.66,1,0,0,0,0,1,0,0,54.3940562696431,20.2659437303569
94.52,47.26,2,0,0,0,0,0,0,1,135.919633908544,-41.399633908544
22.92,22.92,1,0,0,1,0,0,0,0,-15.2033204173071,38.1233204173071
71.74,71.74,1,0,1,0,0,0,0,0,37.7958253677224,33.9441746322776
6.77,6.77,1,0,0,0,1,0,0,0,-39.2001890978933,45.9701890978933
61.36,64.59,1,0.05,1,0,0,0,0,0,18.0797791254297,43.2802208745703
93.5,46.75,2,0,0,0,0,0,0,0,135.161838055473,-41.6618380554729
19.54,19.54,1,0,0,0,0,0,0,1,-20.2255752866806,39.7655752866806
34.35,36.16,1,0.05,0,1,0,0,0,0,-4.62239127897115,38.9723912789712
10.23,10.77,1,0.05,0,0,0,0,0,1,-42.3487377681404,52.5787377681404
15.44,16.25,1,0.05,0,0,0,0,0,0,-34.2061470331799,49.6461470331799
73.11,81.23,1,0.1,0,1,0,0,0,0,53.2539143363344,19.8560856636656
5.6,5.9,1,0.05,0,0,0,0,0,1,-49.584945227859,55.184945227859
3.86,4.82,1,0.2,0,0,0,0,0,0,-78.4658260585426,82.3258260585426
22.05,23.21,1,0.05,0,0,0,0,0,0,-23.8644624500914,45.9144624500914
227.67,267.85,1,0.15,0,0,0,1,0,0,314.173960490197,-86.5039604901969
36.5,45.62,1,0.2,0,1,0,0,0,0,-17.8421578128511,54.3421578128511
83.19,83.19,1,0,0,1,0,0,0,0,74.3503189250416,8.83968107495841
736.84,775.62,1,0.05,1,0,0,0,0,0,1074.58092698656,-337.740926986558
8.48,8.93,1,0.05,0,1,0,0,0,0,-45.0827463360834,53.5627463360834
41.43,48.74,1,0.15,0,1,0,0,0,0,-4.11418468404216,45.5441846840422
631.2,631.2,1,0,1,0,0,0,0,0,869.08301744455,-237.88301744455
385.25,385.25,1,0,1,0,0,0,0,0,503.632252615437,-118.382252615437
245.1,49.02,5,0,0,1,0,0,0,0,483.405099847177,-238.305099847177
146.31,162.57,1,0.1,0,0,0,0,1,0,166.477956825855,-20.1679568258546
196.2,65.4,3,0,0,1,0,0,0,0,277.830168059805,-81.6301680598049
17.05,20.06,1,0.15,0,0,0,0,0,0,-46.7290573626312,63.7790573626312
15.13,15.93,1,0.05,0,0,0,1,0,0,-41.9633823283547,57.0933823283547
20.69,20.69,1,0,0,0,0,0,0,1,-18.5168199317162,39.2068199317162
7.98,8.87,1,0.1,0,0,0,0,0,0,-54.2639443464655,62.2439443464655
4.37,4.86,1,0.1,0,0,1,0,0,0,-60.2222999755151,64.5922999755151
30.88,30.88,1,0,0,0,0,0,0,0,-3.37576161251044,34.2557616125104
246.13,246.13,1,0,1,0,0,0,0,0,296.917430891402,-50.7874308914023
704.4,176.1,4,0,0,0,0,1,0,0,549.991464628142,154.408535371858
236.08,59.02,4,0,0,0,0,0,1,0,375.670099590564,-139.590099590564
264.73,278.66,1,0.05,0,0,0,1,0,0,348.420351941021,-83.690351941021
83.34,83.34,1,0,0,0,0,1,0,0,67.2914445140696,16.0485554859304
76.95,76.95,1,0,0,0,0,0,1,0,57.4414970773642,19.5085029226358
44.23,11.64,4,0.05,0,1,0,0,0,0,303.814300113172,-259.584300113172
16.35,10.22,2,0.2,0,0,1,0,0,0,44.5146705081566,-28.1646705081566
46.1,46.1,1,0,0,0,0,1,0,0,11.9574884976591,34.142511502341
32.53,38.27,1,0.15,0,0,0,0,0,0,-19.6712877853262,52.2012877853262
14.86,17.48,1,0.15,0,0,1,0,0,0,-50.5626128546382,65.4226128546382
4.39,2.31,2,0.05,0,0,0,0,0,1,60.0375420856842,-55.6475420856842
78.72,19.68,4,0,0,0,0,0,0,0,324.852774412785,-246.132774412785
5.53,2.91,2,0.05,0,0,0,0,0,1,60.9290666187091,-55.3990666187091
22.46,23.64,1,0.05,0,0,0,0,0,0,-23.2255365347569,45.6855365347569
299.58,315.35,1,0.05,0,0,0,1,0,0,402.937077135492,-103.357077135492
41.7,41.7,1,0,0,0,0,0,0,1,12.7013974663715,28.9986025336285
126.75,140.83,1,0.1,1,0,0,0,0,0,122.270784231378,4.47921576862248
25.4,29.88,1,0.15,0,0,0,1,0,0,-39.4195280496856,64.8195280496856
155.76,81.98,2,0.05,0,1,0,0,0,0,178.417141329171,-22.6571413291706
87.69,87.69,1,0,0,0,0,0,1,0,73.3997862185094,14.2902137814906
206.27,229.19,1,0.1,1,0,0,0,0,0,253.562630461507,-47.2926304615075
173.56,173.56,1,0,0,0,0,0,1,0,200.991805636586,-27.4318056365861
17.38,19.31,1,0.1,0,1,0,0,0,0,-38.7514174718327,56.1314174718327
252.09,132.68,2,0.05,1,0,0,0,0,0,234.209730651011,17.8802693489887
13.46,13.46,1,0,0,0,1,0,0,0,-29.259690554666,42.719690554666
19.62,20.65,1,0.05,0,1,0,0,0,0,-27.6683004576642,47.2883004576642
29.12,32.36,1,0.1,0,1,0,0,0,0,-19.3607588785416,48.4807588785416
104.49,34.83,3,0,0,1,0,0,0,0,232.406993102187,-127.916993102187
32.56,32.56,1,0,0,0,0,0,1,0,-8.51645962425951,41.0764596242595
